"sku","attribute_set_code","store_view_code","product_type","name","description"
"MP04-32-Gray","Bottom","luma_de","simple","Sporthose Supernova-32-Grau","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-32-Green","Bottom","luma_de","simple","Sporthose Supernova-32-Grün","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-33-Black","Bottom","luma_de","simple","Sporthose Supernova-33-Schwarz","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-33-Gray","Bottom","luma_de","simple","Sporthose Supernova-33-Grau","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-33-Green","Bottom","luma_de","simple","Sporthose Supernova-33-Grün","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-34-Black","Bottom","luma_de","simple","Sporthose Supernova-34-Schwarz","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-34-Gray","Bottom","luma_de","simple","Sporthose Supernova-34-Grau","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-34-Green","Bottom","luma_de","simple","Sporthose Supernova-34-Grün","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-36-Black","Bottom","luma_de","simple","Sporthose Supernova-36-Schwarz","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-36-Gray","Bottom","luma_de","simple","Sporthose Supernova-36-Grau","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP04-36-Green","Bottom","luma_de","simple","Sporthose Supernova-36-Grün","<p>Nur noch einmal um die Ecke und Sie haben es geschafft – Ihre Einfahrt ist nur noch zwei Blöcke entfernt. Mit der feuchtigkeitsableitenden und mit Netzlüftung ausgestatteten Sporthose Supernova schaffen Sie das mit Leichtigkeit. Seitennahttaschen garantieren absolute Bequemlichkeit, wenn Sie eine Pause einlegen.</p><ul><li>Bequeme Passform</li><li>Innere Zugkordel</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05","Bottom","luma_de","configurable","Fitnesshose Kratos","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-32-Black","Bottom","luma_de","simple","Fitnesshose Kratos-32-Schwarz","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-32-Blue","Bottom","luma_de","simple","Fitnesshose Kratos-32-Blau","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-32-Green","Bottom","luma_de","simple","Fitnesshose Kratos-32-Grün","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-33-Black","Bottom","luma_de","simple","Fitnesshose Kratos-33-Schwarz","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-33-Blue","Bottom","luma_de","simple","Fitnesshose Kratos-33-Blau","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-33-Green","Bottom","luma_de","simple","Fitnesshose Kratos-33-Grün","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-34-Black","Bottom","luma_de","simple","Fitnesshose Kratos-34-Schwarz","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-34-Blue","Bottom","luma_de","simple","Fitnesshose Kratos-34-Blau","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-34-Green","Bottom","luma_de","simple","Fitnesshose Kratos-34-Grün","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-36-Black","Bottom","luma_de","simple","Fitnesshose Kratos-36-Schwarz","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-36-Blue","Bottom","luma_de","simple","Fitnesshose Kratos-36-Blau","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP05-36-Green","Bottom","luma_de","simple","Fitnesshose Kratos-36-Grün","<p>Wie ihr Namensgeber, der griechische Gott der Stärke, lässt die Fitnesshose Kratos Sie das Beste aus sich herausholen, wenn Sie mit Gewichten trainieren, plyometrische Übungen machen oder Ihre Widerstandskraft trainieren. Sie dehnt sich, stützt Sie genau an den richtigen Stellen und ist zugleich absolut bequem durch ihr ultraleichtes Design und die feuchtigkeitsableitende Technologie. </p><ul><li>Bequeme Passform</li><li>2 Seitennahttaschen</li><li>Innentasche mit Reißverschluss</li><li>Schnürbund</li><li>Maschinenwäsche/Trockner</li></ul>"
"MP06","Bottom","luma_de","configurable","Aufwärmhose Mithra","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-32-Gray","Bottom","luma_de","simple","Aufwärmhose Mithra-32-Grau","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-32-Green","Bottom","luma_de","simple","Aufwärmhose Mithra-32-Grün","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-32-Orange","Bottom","luma_de","simple","Aufwärmhose Mithra-32-Orange","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-33-Gray","Bottom","luma_de","simple","Aufwärmhose Mithra-33-Grau","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-33-Green","Bottom","luma_de","simple","Aufwärmhose Mithra-33-Grün","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-33-Orange","Bottom","luma_de","simple","Aufwärmhose Mithra-33-Orange","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-34-Gray","Bottom","luma_de","simple","Aufwärmhose Mithra-34-Grau","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-34-Green","Bottom","luma_de","simple","Aufwärmhose Mithra-34-Grün","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
"MP06-34-Orange","Bottom","luma_de","simple","Aufwärmhose Mithra-34-Orange","<p>Wenn Sie nicht sicher sind, ob Sie dem Wetter standhalten können, probieren Sie die Aufwärmhose Mithra aus. Ihr superweiches, dehnbares Gewebe und ihre Fleece-ähnliche Oberfläche hilft Ihnen dabei, sich körperlich und mental optimal vorzubereiten. Bequeme Passform und praktische Knöchelreißverschlüsse.</p><ul><li>Knöchelreißverschlüsse</li><li>Elastischer Hosenbund mit Kordelzug</li><li>Zwei Taschen für die Hände</li><li>Reflektierende Elemente für Sicherheit bei schwacher Beleuchtung</li></ul>"
